"","policy","policy_length","climate_shock_labels","scenario","temp_band","cost_effective"
"4381","No fishing males",6,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",688.66017982307
"4382","No fishing males",12,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",490.104368658655
"4383","No fishing males",18,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",NA
"4384","No fishing males",24,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",550.506017060147
"4385","No fishing males",30,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",NA
"4386","No fishing males",36,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",553.310005233763
"4387","No fishing males",42,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",622.827125699357
"4388","No fishing males",48,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",636.948581721682
"4389","No fishing males",54,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",881.410350566292
"4390","No fishing males",60,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",654.540423499836
"4391","No fishing males",66,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",753.22742498872
"4392","No fishing males",72,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",575.982774409561
"4393","No fishing males",78,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",800.414067430311
"4394","No fishing males",84,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",1113.25282345965
"4395","No fishing males",6,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4396","No fishing males",12,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4397","No fishing males",18,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",1479.89949152128
"4398","No fishing males",24,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4399","No fishing males",30,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",16953.7962610487
"4400","No fishing males",36,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4401","No fishing males",42,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4402","No fishing males",48,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4403","No fishing males",54,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",2036.12504237525
"4404","No fishing males",60,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",1602.52701258208
"4405","No fishing males",78,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4406","No fishing males",84,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4407","No fishing males",6,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",1870.60260197534
"4408","No fishing males",12,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4409","No fishing males",18,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",654.859760552568
"4410","No fishing males",24,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",533.220318491242
"4411","No fishing males",30,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",1986.16486772535
"4412","No fishing males",36,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",973.905550074812
"4413","No fishing males",42,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",572.032272137069
"4414","No fishing males",54,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",851.556021587104
"4415","No fishing males",60,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4416","No fishing males",66,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",943.141959885793
"4417","No fishing males",72,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4418","No fishing males",78,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",3223.06446006972
"4419","No fishing males",84,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4420","No fishing males",84,"Jan-Dec",5,"Delta*T==1*'-'*7*degree*C",2211.51528265516
"4421","No fishing males",6,"July",5,"Delta*T==1*'-'*7*degree*C",911.156113602987
"4422","No fishing males",12,"July",5,"Delta*T==1*'-'*7*degree*C",1102.42121290137
"4423","No fishing males",18,"July",5,"Delta*T==1*'-'*7*degree*C",1234.97538925998
"4424","No fishing males",24,"July",5,"Delta*T==1*'-'*7*degree*C",1017.23120414247
"4425","No fishing males",30,"July",5,"Delta*T==1*'-'*7*degree*C",1346.89969361144
"4426","No fishing males",36,"July",5,"Delta*T==1*'-'*7*degree*C",1398.49797621748
"4427","No fishing males",42,"July",5,"Delta*T==1*'-'*7*degree*C",NA
"4428","No fishing males",48,"July",5,"Delta*T==1*'-'*7*degree*C",1360.97825419344
"4429","No fishing males",54,"July",5,"Delta*T==1*'-'*7*degree*C",1408.01966500448
"4430","No fishing males",66,"July",5,"Delta*T==1*'-'*7*degree*C",1292.39137459374
"4431","No fishing males",72,"July",5,"Delta*T==1*'-'*7*degree*C",1533.40814878376
"4432","No fishing males",78,"July",5,"Delta*T==1*'-'*7*degree*C",2064.11099221349
"4433","No fishing males",84,"July",5,"Delta*T==1*'-'*7*degree*C",1754.95731260344
"4434","No fishing males",6,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",415.632307499388
"4435","No fishing males",12,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",325.515568519868
"4436","No fishing males",18,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",264.877055476279
"4437","No fishing males",24,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",447.680575582686
"4438","No fishing males",30,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",294.145675167709
"4439","No fishing males",36,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",310.413440508982
"4440","No fishing males",42,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",326.764311543867
"4441","No fishing males",48,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",298.521433376653
"4442","No fishing males",54,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",302.519205921966
"4443","No fishing males",84,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",353.582726197565
"4444","No fishing males",6,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",Inf
"4445","No fishing males",12,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",2386.44812995706
"4446","No fishing males",48,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",1570.65610802931
"4447","No fishing males",54,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",4390.28061481038
"4448","No fishing males",6,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",NA
"4449","No fishing males",12,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",14234.8823857884
"4450","No fishing males",18,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",NA
"4451","No fishing males",24,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",15442.5605200211
"4452","No fishing males",30,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",NA
"4453","No fishing males",42,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",NA
"4454","No fishing males",48,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",NA
"4455","No fishing males",54,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",18094.9733356375
"4456","No fishing males",60,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",NA
"4457","No fishing males",66,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",NA
"4458","No fishing males",72,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",NA
"4459","No fishing males",78,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",NA
"4460","No fishing males",84,"Jun-Jul",5,"Delta*T==1*'-'*7*degree*C",21075.3906944153
"4461","No fishing males",6,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",893.781870660501
"4462","No fishing males",12,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",707.793230670115
"4463","No fishing males",18,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",806.237679547633
"4464","No fishing males",24,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",855.839144814177
"4465","No fishing males",30,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",758.304030514815
"4466","No fishing males",36,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",830.971785872415
"4467","No fishing males",42,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",933.6645637861
"4468","No fishing males",48,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",1378.22146159556
"4469","No fishing males",54,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",899.64318189338
"4470","No fishing males",60,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",1049.42597373512
"4471","No fishing males",66,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",960.545825201528
"4472","No fishing males",78,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",1017.83506554981
"4473","No fishing males",84,"Jun-Nov",5,"Delta*T==1*'-'*7*degree*C",1052.19786662535
"4474","No fishing males",6,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",NA
"4475","No fishing males",12,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",Inf
"4476","No fishing males",18,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",NA
"4477","No fishing males",24,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",NA
"4478","No fishing males",30,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",NA
"4479","No fishing males",36,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",Inf
"4480","No fishing males",42,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",NA
"4481","No fishing males",48,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",NA
"4482","No fishing males",54,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",Inf
"4483","No fishing males",60,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",Inf
"4484","No fishing males",66,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",NA
"4485","No fishing males",72,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",NA
"4486","No fishing males",78,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",NA
"4487","No fishing males",84,"Jun-Oct",5,"Delta*T==1*'-'*7*degree*C",Inf
"4488","No fishing males",6,"Jun-Sep",5,"Delta*T==1*'-'*7*degree*C",NA
"4489","No fishing males",12,"Jun-Sep",5,"Delta*T==1*'-'*7*degree*C",6284.56918735215
"4490","No fishing males",18,"Jun-Sep",5,"Delta*T==1*'-'*7*degree*C",7682.20589971068
"4491","No fishing males",48,"Jun-Sep",5,"Delta*T==1*'-'*7*degree*C",2637.31290135019
"4492","No fishing males",54,"Jun-Sep",5,"Delta*T==1*'-'*7*degree*C",9275.74287338949
"4493","No fishing males",60,"Jun-Sep",5,"Delta*T==1*'-'*7*degree*C",2169.43076391598
"4494","No fishing males",66,"Jun-Sep",5,"Delta*T==1*'-'*7*degree*C",2788.0113581907
"4495","No fishing males",6,"June",5,"Delta*T==1*'-'*7*degree*C",2340.34001700482
"4496","No fishing males",12,"June",5,"Delta*T==1*'-'*7*degree*C",3831.1632176261
"4497","No fishing males",18,"June",5,"Delta*T==1*'-'*7*degree*C",2086.76424255379
"4498","No fishing males",24,"June",5,"Delta*T==1*'-'*7*degree*C",2609.91311087379
"4499","No fishing males",30,"June",5,"Delta*T==1*'-'*7*degree*C",2766.51778150362
"4500","No fishing males",36,"June",5,"Delta*T==1*'-'*7*degree*C",1667.65494716326
"4501","No fishing males",42,"June",5,"Delta*T==1*'-'*7*degree*C",2522.30067398206
"4502","No fishing males",48,"June",5,"Delta*T==1*'-'*7*degree*C",2230.15527937695
"4503","No fishing males",84,"June",5,"Delta*T==1*'-'*7*degree*C",3537.9662003452
"4504","No fishing males",6,"Mar-Aug",5,"Delta*T==1*'-'*7*degree*C",2390.38444217006
"4505","No fishing males",12,"Mar-Aug",5,"Delta*T==1*'-'*7*degree*C",2445.5522494452
"4506","No fishing males",24,"Mar-Aug",5,"Delta*T==1*'-'*7*degree*C",2593.67150243276
"4507","No fishing males",42,"Mar-Aug",5,"Delta*T==1*'-'*7*degree*C",2210.01992984299
"4508","No fishing males",48,"Mar-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4509","No fishing males",54,"Mar-Aug",5,"Delta*T==1*'-'*7*degree*C",922.505036280931
"4510","No fishing males",6,"Mar-May",5,"Delta*T==1*'-'*7*degree*C",1075.69425177064
"4511","No fishing males",12,"Mar-May",5,"Delta*T==1*'-'*7*degree*C",1001.54663960601
"4512","No fishing males",18,"Mar-May",5,"Delta*T==1*'-'*7*degree*C",2868.1173813709
"4513","No fishing males",24,"Mar-May",5,"Delta*T==1*'-'*7*degree*C",1817.55494042622
"4514","No fishing males",48,"Mar-May",5,"Delta*T==1*'-'*7*degree*C",583.179409265004
"4515","No fishing males",54,"Mar-May",5,"Delta*T==1*'-'*7*degree*C",649.482622108742
"4516","No fishing males",60,"Mar-May",5,"Delta*T==1*'-'*7*degree*C",474.895771987884
"4517","No fishing males",72,"Mar-May",5,"Delta*T==1*'-'*7*degree*C",456.43593224562
"4518","No fishing males",6,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",4529.77868865417
"4519","No fishing males",12,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",1642.94838711676
"4520","No fishing males",18,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4521","No fishing males",24,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",2067.00540353468
"4522","No fishing males",36,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",17339.9680279508
"4523","No fishing males",42,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",1869.88884896218
"4524","No fishing males",48,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",2268.03618112741
"4525","No fishing males",54,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",2285.87030808295
"4526","No fishing males",60,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",Inf
"4527","No fishing males",66,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4528","No fishing males",72,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4529","No fishing males",78,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4530","No fishing males",84,"May-Aug",5,"Delta*T==1*'-'*7*degree*C",1934.7809684271
"4531","No fishing males",6,"Sep-Nov",5,"Delta*T==1*'-'*7*degree*C",NA
"4532","No fishing males",12,"Sep-Nov",5,"Delta*T==1*'-'*7*degree*C",NA
"4533","No fishing males",18,"Sep-Nov",5,"Delta*T==1*'-'*7*degree*C",NA
"4534","No fishing males",48,"Sep-Nov",5,"Delta*T==1*'-'*7*degree*C",NA
"4535","No fishing males",66,"Sep-Nov",5,"Delta*T==1*'-'*7*degree*C",NA
"4536","Full closure",6,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",14659.8896044417
"4537","Full closure",12,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",3014.39274376574
"4538","Full closure",18,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",16816.0329175087
"4539","Full closure",24,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",1697.35811492933
"4540","Full closure",30,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",1360.59514094781
"4541","Full closure",36,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",1906.65692051991
"4542","Full closure",42,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",20214.5672394923
"4543","Full closure",48,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4544","Full closure",54,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",1960.88240830428
"4545","Full closure",60,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",1745.72598758213
"4546","Full closure",66,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",2334.83616437871
"4547","Full closure",72,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",2217.48628008859
"4548","Full closure",78,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",2526.39093112578
"4549","Full closure",84,"Apr-Aug",5,"Delta*T==1*'-'*7*degree*C",4363.40274049268
"4550","Full closure",6,"August",5,"Delta*T==1*'-'*7*degree*C",NA
"4551","Full closure",12,"August",5,"Delta*T==1*'-'*7*degree*C",NA
"4552","Full closure",18,"August",5,"Delta*T==1*'-'*7*degree*C",NA
"4553","Full closure",24,"August",5,"Delta*T==1*'-'*7*degree*C",NA
"4554","Full closure",30,"August",5,"Delta*T==1*'-'*7*degree*C",NA
"4555","Full closure",36,"August",5,"Delta*T==1*'-'*7*degree*C",NA
"4556","Full closure",6,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",386.036054131836
"4557","Full closure",12,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",414.449400312367
"4558","Full closure",18,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",500.065634061429
"4559","Full closure",24,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",582.740705062538
"4560","Full closure",30,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",496.824400938664
"4561","Full closure",36,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",671.416197954698
"4562","Full closure",42,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",583.391141769967
"4563","Full closure",48,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",694.322192099272
"4564","Full closure",54,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",752.984212054749
"4565","Full closure",60,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",869.029189716502
"4566","Full closure",66,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",815.871939372603
"4567","Full closure",72,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",875.654380284833
"4568","Full closure",78,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",851.076742755845
"4569","Full closure",84,"Dec-Feb",5,"Delta*T==1*'-'*7*degree*C",726.76407064075
"4570","Full closure",6,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",1563.91702899016
"4571","Full closure",12,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4572","Full closure",18,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4573","Full closure",24,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",1929.41312581872
"4574","Full closure",30,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",1497.64341482453
"4575","Full closure",36,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",19231.9413988508
"4576","Full closure",42,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",19946.1539253007
"4577","Full closure",48,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",2356.57868200507
"4578","Full closure",54,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",4393.33897896198
"4579","Full closure",60,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",7666.94034136419
"4580","Full closure",66,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",3382.82258431289
"4581","Full closure",72,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",3134.39470881052
"4582","Full closure",78,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",3202.11685702886
"4583","Full closure",84,"Feb-Aug",5,"Delta*T==1*'-'*7*degree*C",NA
"4584","Full closure",6,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",472.634666195441
"4585","Full closure",12,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",802.07257369647
"4586","Full closure",18,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",921.338493349123
"4587","Full closure",24,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",525.486087341735
"4588","Full closure",30,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",609.324742336414
"4589","Full closure",36,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",845.484659129643
"4590","Full closure",42,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",3269.64785774965
"4591","Full closure",48,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",862.620264464967
"4592","Full closure",54,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",712.892883425062
"4593","Full closure",60,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",983.529270740006
"4594","Full closure",66,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",2368.1037673239
"4595","Full closure",72,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",970.778830241288
"4596","Full closure",78,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",861.326796422359
"4597","Full closure",84,"Jan-Aug",5,"Delta*T==1*'-'*7*degree*C",1090.03101684649
"4598","Full closure",6,"Jan-Dec",5,"Delta*T==1*'-'*7*degree*C",1204.67279706938
"4599","Full closure",18,"Jan-Dec",5,"Delta*T==1*'-'*7*degree*C",763.852799649638
"4600","Full closure",30,"Jan-Dec",5,"Delta*T==1*'-'*7*degree*C",887.993599873569
"4601","Full closure",36,"Jan-Dec",5,"Delta*T==1*'-'*7*degree*C",1318.41824152379
"4602","Full closure",6,"July",5,"Delta*T==1*'-'*7*degree*C",1079.29753756265
"4603","Full closure",12,"July",5,"Delta*T==1*'-'*7*degree*C",1503.67526461925
"4604","Full closure",18,"July",5,"Delta*T==1*'-'*7*degree*C",1329.91251549471
"4605","Full closure",24,"July",5,"Delta*T==1*'-'*7*degree*C",1126.13092404687
"4606","Full closure",30,"July",5,"Delta*T==1*'-'*7*degree*C",1506.5028400895
"4607","Full closure",36,"July",5,"Delta*T==1*'-'*7*degree*C",1267.14353390804
"4608","Full closure",42,"July",5,"Delta*T==1*'-'*7*degree*C",1669.06591314636
"4609","Full closure",48,"July",5,"Delta*T==1*'-'*7*degree*C",1737.2406585382
"4610","Full closure",54,"July",5,"Delta*T==1*'-'*7*degree*C",1452.95010069348
"4611","Full closure",60,"July",5,"Delta*T==1*'-'*7*degree*C",1515.35852802321
"4612","Full closure",66,"July",5,"Delta*T==1*'-'*7*degree*C",1974.13557740836
"4613","Full closure",72,"July",5,"Delta*T==1*'-'*7*degree*C",2047.52866988723
"4614","Full closure",78,"July",5,"Delta*T==1*'-'*7*degree*C",1952.34244850362
"4615","Full closure",84,"July",5,"Delta*T==1*'-'*7*degree*C",2191.4826141692
"4616","Full closure",6,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",235.194140163595
"4617","Full closure",12,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",259.1647176365
"4618","Full closure",18,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",276.58111839976
"4619","Full closure",24,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",294.013317255694
"4620","Full closure",30,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",308.780773889882
"4621","Full closure",36,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",316.527672515744
"4622","Full closure",42,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",330.571496204868
"4623","Full closure",48,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",350.402676838491
"4624","Full closure",54,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",397.568919053805
"4625","Full closure",60,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",397.094862421689
"4626","Full closure",66,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",423.665973759263
"4627","Full closure",72,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",485.149734427902
"4628","Full closure",78,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",499.582855220956
"4629","Full closure",84,"Jun-Aug",5,"Delta*T==1*'-'*7*degree*C",471.719044310227
"4630","Full closure",6,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",3533.57152525285
"4631","Full closure",12,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",1159.24546759795
"4632","Full closure",18,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",765.035065150414
"4633","Full closure",24,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",845.291541702649
"4634","Full closure",30,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",2677.01893313682
"4635","Full closure",36,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",2055.07733038758
"4636","Full closure",42,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",1800.91483750104
"4637","Full closure",48,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",10196.4406565239
"4638","Full closure",54,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",959.022995126838
"4639","Full closure",60,"Jun-Dec",5,"Delta*T==1*'-'*7*degree*C",2766.03944520043
